elements,blocks,threadsPerBlock,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
320000000,64,100,0.018182,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,64,128,0.017858,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,64,200,0.018236,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,64,256,0.018002,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,64,400,0.017706,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,64,512,0.018198,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,64,750,0.017765,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,64,1024,0.017744,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,32,0.016849,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,50,0.017799,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,64,0.019612,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,100,0.017785,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,128,0.018119,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,200,0.017699,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,256,0.01823,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,400,0.018082,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,512,0.0179,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,750,0.018095,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,128,1024,0.018279,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,32,0.017317,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,50,0.01801,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,64,0.017205,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,100,0.018045,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,128,0.017986,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,200,0.018368,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,256,0.018226,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,400,0.018299,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,512,0.017994,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,750,0.017892,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,256,1024,0.018279,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,32,0.017194,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,50,0.017824,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,64,0.018029,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,100,0.017717,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,128,0.017984,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,200,0.018051,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,256,0.018275,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,400,0.018074,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,512,0.018167,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,750,0.018226,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,512,1024,0.018054,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,32,0.017303,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,50,0.01823,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,64,0.018174,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,100,0.018228,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,128,0.017962,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,200,0.01793,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,256,0.018037,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,400,0.018243,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,512,0.017974,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,750,0.019612,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,1024,1024,0.017979,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,32,0.004864,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,50,0.004537,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,64,0.004733,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,100,0.004758,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,128,0.004775,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,200,0.004766,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,256,0.00464,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,400,0.00467,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,512,0.004747,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,750,0.004509,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,2048,1024,0.004644,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,32,0.004804,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,50,0.004269,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,64,0.004742,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,100,0.004796,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,128,0.00494,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,200,0.004938,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,256,0.004653,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,400,0.004639,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,512,0.004514,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,750,0.004857,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,4096,1024,0.004808,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,32,0.004493,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,50,0.004691,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,64,0.004581,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,100,0.004703,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,128,0.004423,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,200,0.004965,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,256,0.00464,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,400,0.004937,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,512,0.004755,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,750,0.004459,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,8192,1024,0.004774,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,32,0.004704,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,50,0.004652,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,64,0.004778,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,100,0.004824,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,128,0.004912,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,200,0.004834,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,256,0.00489,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,400,0.00469,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,512,0.004816,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,750,0.004851,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,16384,1024,0.004419,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,32,0.004608,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,50,0.004623,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,64,0.004585,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,100,0.004592,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,128,0.004802,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,200,0.004778,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,256,0.004627,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,400,0.004553,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,512,0.004636,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,750,0.00479,11268608,1635000,68,3,352,7000000,5767168,1024
320000000,32768,1024,0.004684,11268608,1635000,68,3,352,7000000,5767168,1024
10000,32,32,0.169012,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,50,0.005848,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,64,0.006188,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,100,0.005506,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,128,0.005646,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,200,0.005596,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,256,0.006201,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,400,0.005784,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,512,0.005857,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,750,0.005936,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32,1024,0.005736,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,32,0.005562,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,50,0.00557,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,64,0.005366,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,100,0.005405,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,128,0.006093,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,200,0.005636,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,256,0.0056,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,400,0.005893,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,512,0.006112,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,750,0.006086,12339264,1455000,80,7,3072,850000,4718592,2048
10000,64,1024,0.006325,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,32,0.005409,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,50,0.005587,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,64,0.00555,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,100,0.005736,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,128,0.005634,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,200,0.005969,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,256,0.005942,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,400,0.005816,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,512,0.006524,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,750,0.024763,12339264,1455000,80,7,3072,850000,4718592,2048
10000,128,1024,0.024986,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,32,0.005505,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,50,0.005749,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,64,0.005683,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,100,0.005852,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,128,0.005907,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,200,0.006045,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,256,0.005904,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,400,0.024811,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,512,0.024666,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,750,0.024724,12339264,1455000,80,7,3072,850000,4718592,2048
10000,256,1024,0.024755,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,32,0.005943,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,50,0.005913,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,64,0.005486,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,100,0.006069,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,128,0.006283,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,200,0.020613,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,256,0.024627,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,400,0.024969,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,512,0.024772,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,750,0.023196,12339264,1455000,80,7,3072,850000,4718592,2048
10000,512,1024,0.024847,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,32,0.006004,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,50,0.006066,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,64,0.006449,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,100,0.013312,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,128,0.024416,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,200,0.024942,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,256,0.024264,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,400,0.024116,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,512,0.022761,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,750,0.024166,12339264,1455000,80,7,3072,850000,4718592,2048
10000,1024,1024,0.02416,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,32,0.005781,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,50,0.005634,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,64,0.005505,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,100,0.00515,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,128,0.005865,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,200,0.00557,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,256,0.005384,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,400,0.005288,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,512,0.005713,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,750,0.005668,12339264,1455000,80,7,3072,850000,4718592,2048
10000,2048,1024,0.005598,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,32,0.005379,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,50,0.005597,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,64,0.005733,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,100,0.005503,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,128,0.005528,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,200,0.005588,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,256,0.005478,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,400,0.005751,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,512,0.005168,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,750,0.005366,12339264,1455000,80,7,3072,850000,4718592,2048
10000,4096,1024,0.005785,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,32,0.00549,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,50,0.005647,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,64,0.005464,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,100,0.005472,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,128,0.005853,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,200,0.005597,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,256,0.005661,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,400,0.00542,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,512,0.005354,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,750,0.005513,12339264,1455000,80,7,3072,850000,4718592,2048
10000,8192,1024,0.005665,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,32,0.005361,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,50,0.00572,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,64,0.005394,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,100,0.005723,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,128,0.005601,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,200,0.005468,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,256,0.005636,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,400,0.005543,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,512,0.005439,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,750,0.005585,12339264,1455000,80,7,3072,850000,4718592,2048
10000,16384,1024,0.005627,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,32,0.005595,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,50,0.005812,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,64,0.005338,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,100,0.005267,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,128,0.005556,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,200,0.005538,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,256,0.005747,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,400,0.005527,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,512,0.005678,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,750,0.005858,12339264,1455000,80,7,3072,850000,4718592,2048
10000,32768,1024,0.00558,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,32,0.005884,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,50,0.005813,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,64,0.005851,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,100,0.005711,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,128,0.005421,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,200,0.005771,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,256,0.005844,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,400,0.005757,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,512,0.005935,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,750,0.00563,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32,1024,0.005952,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,32,0.005846,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,50,0.005623,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,64,0.005555,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,100,0.005799,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,128,0.005843,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,200,0.005581,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,256,0.005874,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,400,0.005935,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,512,0.005998,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,750,0.006141,12339264,1455000,80,7,3072,850000,4718592,2048
50000,64,1024,0.005865,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,32,0.005828,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,50,0.00552,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,64,0.00612,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,100,0.006009,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,128,0.005803,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,200,0.005737,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,256,0.005988,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,400,0.006158,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,512,0.005925,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,750,0.005983,12339264,1455000,80,7,3072,850000,4718592,2048
50000,128,1024,0.006709,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,32,0.006136,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,50,0.005605,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,64,0.005559,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,100,0.005758,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,128,0.005782,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,200,0.005893,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,256,0.006032,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,400,0.006509,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,512,0.025077,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,750,0.007891,12339264,1455000,80,7,3072,850000,4718592,2048
50000,256,1024,0.007685,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,32,0.005754,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,50,0.006053,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,64,0.006022,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,100,0.006239,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,128,0.006548,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,200,0.006883,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,256,0.006782,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,400,0.024648,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,512,0.024685,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,750,0.009131,12339264,1455000,80,7,3072,850000,4718592,2048
50000,512,1024,0.009884,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,32,0.006017,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,50,0.006185,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,64,0.005996,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,100,0.013306,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,128,0.024995,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,200,0.024754,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,256,0.024568,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,400,0.008815,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,512,0.024579,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,750,0.011797,12339264,1455000,80,7,3072,850000,4718592,2048
50000,1024,1024,0.048222,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,32,0.005409,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,50,0.005555,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,64,0.005269,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,100,0.00568,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,128,0.00531,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,200,0.005512,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,256,0.005401,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,400,0.005611,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,512,0.005482,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,750,0.00534,12339264,1455000,80,7,3072,850000,4718592,2048
50000,2048,1024,0.005609,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,32,0.005371,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,50,0.005316,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,64,0.005397,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,100,0.005458,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,128,0.005559,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,200,0.005507,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,256,0.005119,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,400,0.005721,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,512,0.005386,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,750,0.005141,12339264,1455000,80,7,3072,850000,4718592,2048
50000,4096,1024,0.005403,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,32,0.005435,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,50,0.005838,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,64,0.005263,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,100,0.005387,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,128,0.005634,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,200,0.005369,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,256,0.005533,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,400,0.005397,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,512,0.005422,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,750,0.005344,12339264,1455000,80,7,3072,850000,4718592,2048
50000,8192,1024,0.005553,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,32,0.005308,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,50,0.005597,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,64,0.005138,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,100,0.005316,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,128,0.005606,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,200,0.005646,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,256,0.005381,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,400,0.005635,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,512,0.005357,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,750,0.005514,12339264,1455000,80,7,3072,850000,4718592,2048
50000,16384,1024,0.005178,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,32,0.005454,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,50,0.00533,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,64,0.005399,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,100,0.005563,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,128,0.005112,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,200,0.00568,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,256,0.005387,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,400,0.005761,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,512,0.005391,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,750,0.005581,12339264,1455000,80,7,3072,850000,4718592,2048
50000,32768,1024,0.005457,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,32,0.005756,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,50,0.005465,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,64,0.005658,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,100,0.005928,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,128,0.005733,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,200,0.005872,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,256,0.005426,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,400,0.005737,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,512,0.00539,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,750,0.005868,12339264,1455000,80,7,3072,850000,4718592,2048
100000,32,1024,0.005847,12339264,1455000,80,7,3072,850000,4718592,2048
100000,64,32,0.005726,12339264,1455000,80,7,3072,850000,4718592,2048
100000,64,50,0.005888,12339264,1455000,80,7,3072,850000,4718592,2048
100000,64,64,0.005474,12339264,1455000,80,7,3072,850000,4718592,2048
100000,64,100,0.005867,12339264,1455000,80,7,3072,850000,4718592,2048
100000,64,128,0.005772,12339264,1455000,80,7,3072,850000,4718592,2048
100000,64,200,0.005591,12339264,1455000,80,7,3072,850000,4718592,2048
