elements,blocks,threadsPerBlock,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
45000,2048,200,0.357078,11268608,1635000,68,3,352,7000000,5767168,1024
45000,2048,256,0.413166,11268608,1635000,68,3,352,7000000,5767168,1024
45000,2048,400,0.379995,11268608,1635000,68,3,352,7000000,5767168,1024
45000,2048,512,0.458626,11268608,1635000,68,3,352,7000000,5767168,1024
45000,2048,750,0.346909,11268608,1635000,68,3,352,7000000,5767168,1024
45000,2048,1024,0.462524,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,50,0.369959,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,64,0.319253,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,100,0.419245,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,128,0.144646,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,200,0.355012,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,256,0.417872,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,400,0.382961,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,512,0.45679,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,750,0.348507,11268608,1635000,68,3,352,7000000,5767168,1024
45000,4096,1024,0.46179,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,50,0.372343,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,64,0.319526,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,100,0.417823,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,128,0.313581,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,200,0.356349,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,256,0.41893,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,400,0.383767,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,512,0.45741,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,750,0.348256,11268608,1635000,68,3,352,7000000,5767168,1024
45000,8192,1024,0.462044,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,50,0.369018,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,64,0.169557,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,100,0.417125,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,128,0.313117,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,200,0.361167,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,256,0.412282,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,400,0.377841,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,512,0.458126,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,750,0.34729,11268608,1635000,68,3,352,7000000,5767168,1024
45000,16384,1024,0.463269,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,50,0.369467,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,64,0.319461,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,100,0.418573,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,128,0.311652,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,200,0.356471,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,256,0.41255,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,400,0.381159,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,512,0.45794,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,750,0.346889,11268608,1635000,68,3,352,7000000,5767168,1024
45000,32768,1024,0.289997,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,50,2.886072,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,64,2.297713,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,100,1.686993,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,128,1.409884,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,200,1.051348,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,256,0.960917,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,400,0.962472,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,512,0.884633,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,750,1.128105,11268608,1635000,68,3,352,7000000,5767168,1024
75000,64,1024,1.489617,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,50,1.627961,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,64,1.369037,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,100,1.146785,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,128,0.964183,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,200,1.000003,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,256,0.975909,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,400,0.675946,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,512,1.124201,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,750,1.11133,11268608,1635000,68,3,352,7000000,5767168,1024
75000,128,1024,1.390652,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,50,1.147227,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,64,0.942173,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,100,1.120938,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,128,0.991978,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,200,1.022253,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,256,1.110094,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,400,0.858161,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,512,0.953192,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,750,1.07139,11268608,1635000,68,3,352,7000000,5767168,1024
75000,256,1024,1.34767,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,50,1.051261,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,64,0.955648,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,100,0.826156,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,128,0.917417,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,200,0.97521,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,256,0.841436,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,400,0.905449,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,512,0.937766,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,750,1.054208,11268608,1635000,68,3,352,7000000,5767168,1024
75000,512,1024,1.100546,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,50,1.09115,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,64,0.937774,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,100,1.06025,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,128,0.80416,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,200,0.975144,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,256,0.596264,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,400,0.91642,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,512,0.944359,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,750,1.070038,11268608,1635000,68,3,352,7000000,5767168,1024
75000,1024,1024,1.344828,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,50,1.024922,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,64,0.597595,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,100,1.049176,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,128,0.797716,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,200,0.964117,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,256,0.839821,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,400,0.90977,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,512,0.940785,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,750,0.820099,11268608,1635000,68,3,352,7000000,5767168,1024
75000,2048,1024,1.344706,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,50,1.055783,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,64,0.799744,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,100,1.051622,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,128,0.80147,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,200,0.698264,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,256,0.890614,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,400,0.958232,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,512,0.991355,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,750,1.11864,11268608,1635000,68,3,352,7000000,5767168,1024
75000,4096,1024,1.398485,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,50,0.872297,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,64,0.835992,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,100,1.100533,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,128,0.903438,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,200,1.015641,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,256,0.886896,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,400,0.958968,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,512,0.988669,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,750,1.113265,11268608,1635000,68,3,352,7000000,5767168,1024
75000,8192,1024,1.399637,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,50,1.075167,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,64,0.836259,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,100,1.013663,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,128,0.838726,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,200,1.018632,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,256,0.88859,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,400,0.961541,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,512,0.992555,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,750,1.11299,11268608,1635000,68,3,352,7000000,5767168,1024
75000,16384,1024,1.395125,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,50,1.103392,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,64,0.83497,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,100,1.103925,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,128,0.841707,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,200,1.019996,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,256,0.676314,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,400,0.966461,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,512,0.985542,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,750,1.110803,11268608,1635000,68,3,352,7000000,5767168,1024
75000,32768,1024,1.395035,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,50,3.298118,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,64,2.633032,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,100,1.993874,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,128,1.297354,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,200,1.341709,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,256,1.034262,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,400,1.402412,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,512,1.232891,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,750,1.242565,11268608,1635000,68,3,352,7000000,5767168,1024
80000,64,1024,1.602082,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,50,1.913152,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,64,1.48212,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,100,1.416222,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,128,0.772018,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,200,1.32443,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,256,1.050956,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,400,1.304553,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,512,1.209563,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,750,1.224344,11268608,1635000,68,3,352,7000000,5767168,1024
80000,128,1024,1.49968,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,50,1.412565,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,64,1.031671,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,100,1.457167,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,128,1.064122,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,200,1.202383,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,256,1.187827,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,400,1.051836,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,512,1.128413,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,750,1.227184,11268608,1635000,68,3,352,7000000,5767168,1024
80000,256,1024,1.50251,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,50,1.404048,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,64,1.064222,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,100,1.415508,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,128,1.027891,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,200,1.00069,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,256,1.145656,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,400,1.051919,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,512,1.128599,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,750,1.225399,11268608,1635000,68,3,352,7000000,5767168,1024
80000,512,1024,1.498955,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,50,1.327387,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,64,1.046433,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,100,1.217642,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,128,0.996903,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,200,1.120643,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,256,1.120642,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,400,1.006977,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,512,1.075469,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,750,1.169496,11268608,1635000,68,3,352,7000000,5767168,1024
80000,1024,1024,1.423209,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,50,0.888418,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,64,0.941698,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,100,1.142862,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,128,0.926196,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,200,1.057547,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,256,0.921105,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,400,0.990213,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,512,1.065486,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,750,1.154775,11268608,1635000,68,3,352,7000000,5767168,1024
80000,2048,1024,1.420339,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,50,0.878319,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,64,0.937899,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,100,1.141115,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,128,0.925812,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,200,1.053803,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,256,0.867485,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,400,1.012167,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,512,1.081025,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,750,1.174712,11268608,1635000,68,3,352,7000000,5767168,1024
80000,4096,1024,1.445644,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,50,0.935316,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,64,0.949303,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,100,1.162137,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,128,0.940812,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,200,1.073262,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,256,1.096639,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,400,1.010478,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,512,1.07959,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,750,1.174042,11268608,1635000,68,3,352,7000000,5767168,1024
80000,8192,1024,1.194253,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,50,1.149708,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,64,0.947427,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,100,1.162744,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,128,0.939666,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,200,0.790585,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,256,1.101826,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,400,1.009189,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,512,1.081211,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,750,1.173038,11268608,1635000,68,3,352,7000000,5767168,1024
80000,16384,1024,1.179674,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,50,1.150328,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,64,0.957544,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,100,1.160246,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,128,0.948925,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,200,0.811237,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,256,1.115947,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,400,1.018961,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,512,1.09194,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,750,1.17944,11268608,1635000,68,3,352,7000000,5767168,1024
80000,32768,1024,1.2062,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,50,40.206932,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,64,29.766017,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,100,24.929867,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,128,20.962678,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,200,15.948793,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,256,11.469786,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,400,12.147716,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,512,11.198333,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,750,14.465007,11268608,1635000,68,3,352,7000000,5767168,1024
250000,64,1024,18.025029,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,50,32.452621,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,64,25.343326,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,100,20.491581,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,128,16.342941,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,200,13.864887,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,256,15.049534,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,400,21.986295,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,512,20.983584,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,750,15.961245,11268608,1635000,68,3,352,7000000,5767168,1024
250000,128,1024,20.554345,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,50,27.02856,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,64,18.952506,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,100,19.454699,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,128,19.237193,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,200,20.23574,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,256,13.018905,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,400,13.308792,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,512,13.343962,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,750,13.658155,11268608,1635000,68,3,352,7000000,5767168,1024
250000,256,1024,15.065941,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,50,17.042815,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,64,14.045141,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,100,17.470556,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,128,14.168007,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,200,15.847024,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,256,13.326533,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,400,14.304932,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,512,13.629404,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,750,13.870303,11268608,1635000,68,3,352,7000000,5767168,1024
250000,512,1024,14.505243,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,50,15.98846,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,64,12.853884,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,100,16.631781,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,128,11.839464,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,200,15.038844,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,256,14.198404,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,400,14.238044,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,512,13.841585,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,750,13.836733,11268608,1635000,68,3,352,7000000,5767168,1024
250000,1024,1024,15.261038,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,50,17.667562,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,64,13.615296,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,100,17.740596,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,128,13.234845,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,200,15.641711,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,256,13.219234,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,400,11.945873,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,512,10.000565,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,750,9.964372,11268608,1635000,68,3,352,7000000,5767168,1024
250000,2048,1024,10.788698,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,50,12.736568,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,64,10.310366,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,100,13.199007,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,128,10.725496,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,200,12.276282,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,256,11.726094,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,400,11.824064,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,512,11.097919,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,750,11.239662,11268608,1635000,68,3,352,7000000,5767168,1024
250000,4096,1024,11.859049,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,50,14.006496,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,64,10.488797,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,100,13.520858,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,128,9.782524,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,200,11.488242,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,256,10.672075,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,400,10.459397,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,512,9.964093,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,750,10.133724,11268608,1635000,68,3,352,7000000,5767168,1024
250000,8192,1024,11.597515,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,50,13.38944,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,64,10.590362,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,100,13.439015,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,128,10.501765,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,200,12.409275,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,256,11.262602,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,400,11.371451,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,512,10.843621,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,750,11.108887,11268608,1635000,68,3,352,7000000,5767168,1024
250000,16384,1024,11.663737,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,50,13.824588,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,64,10.307558,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,100,13.76358,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,128,10.050868,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,200,11.252893,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,256,10.798565,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,400,10.341978,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,512,10.05967,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,750,10.273659,11268608,1635000,68,3,352,7000000,5767168,1024
250000,32768,1024,10.77478,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,50,56.398973,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,64,44.856365,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,100,34.145664,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,128,27.593668,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,200,19.337201,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,256,15.633151,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,400,16.031745,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,512,15.766686,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,750,16.671192,11268608,1635000,68,3,352,7000000,5767168,1024
300000,64,1024,15.960753,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,50,30.873329,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,64,25.548468,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,100,21.19496,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,128,16.988461,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,200,18.68783,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,256,17.015769,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,400,17.379213,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,512,17.693904,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,750,18.465577,11268608,1635000,68,3,352,7000000,5767168,1024
300000,128,1024,18.128389,11268608,1635000,68,3,352,7000000,5767168,1024
300000,256,50,22.152115,11268608,1635000,68,3,352,7000000,5767168,1024
300000,256,64,17.560698,11268608,1635000,68,3,352,7000000,5767168,1024
