elements,blocks,threadsPerBlock,GPU
100000, 2048, 32, 0.312179
100000, 2048, 50, 0.364891
100000, 2048, 64, 0.288810
100000, 2048, 100, 0.334247
100000, 2048, 128, 0.282924
100000, 2048, 200, 0.314566
100000, 2048, 256, 0.286313
100000, 2048, 400, 0.318185
100000, 2048, 512, 0.296419
100000, 2048, 750, 0.335186
100000, 2048, 1024, 0.329392
100000, 4096, 32, 0.287530
100000, 4096, 50, 0.365458
100000, 4096, 64, 0.290517
100000, 4096, 100, 0.343305
100000, 4096, 128, 0.285017
100000, 4096, 200, 0.316232
100000, 4096, 256, 0.291533
100000, 4096, 400, 0.318405
100000, 4096, 512, 0.296463
100000, 4096, 750, 0.335090
100000, 4096, 1024, 0.330368
100000, 8192, 32, 0.285571
100000, 8192, 50, 0.372803
100000, 8192, 64, 0.288226
100000, 8192, 100, 0.341343
100000, 8192, 128, 0.283633
100000, 8192, 200, 0.317237
100000, 8192, 256, 0.286056
100000, 8192, 400, 0.318034
100000, 8192, 512, 0.296713
100000, 8192, 750, 0.334993
100000, 8192, 1024, 0.330465
100000, 16384, 32, 0.281151
100000, 16384, 50, 0.381275
100000, 16384, 64, 0.297814
100000, 16384, 100, 0.342146
100000, 16384, 128, 0.284507
100000, 16384, 200, 0.315754
100000, 16384, 256, 0.292334
100000, 16384, 400, 0.318125
100000, 16384, 512, 0.296392
100000, 16384, 750, 0.333806
100000, 16384, 1024, 0.330306
100000, 32768, 32, 0.283157
100000, 32768, 50, 0.376868
100000, 32768, 64, 0.300607
100000, 32768, 100, 0.338068
100000, 32768, 128, 0.282419
100000, 32768, 200, 0.317450
100000, 32768, 256, 0.285247
100000, 32768, 400, 0.317909
100000, 32768, 512, 0.296237
100000, 32768, 750, 0.335044
100000, 32768, 1024, 0.329512
100000, 512, 32, 0.544121
100000, 512, 50, 0.383583
100000, 512, 64, 0.376006
100000, 512, 100, 0.330772
100000, 512, 128, 0.310750
100000, 512, 200, 0.313339
100000, 512, 256, 0.285990
100000, 512, 400, 0.318153
100000, 512, 512, 0.296067
100000, 512, 750, 0.334756
100000, 512, 1024, 0.328361
100000, 1024, 32, 0.377037
100000, 1024, 50, 0.360318
100000, 1024, 64, 0.311676
100000, 1024, 100, 0.335348
100000, 1024, 128, 0.283151
100000, 1024, 200, 0.313374
100000, 1024, 256, 0.286174
100000, 1024, 400, 0.317924
100000, 1024, 512, 0.296661
100000, 1024, 750, 0.334711
100000, 1024, 1024, 0.330295
100000, 2048, 32, 0.311888
100000, 2048, 50, 0.365003
100000, 2048, 64, 0.289883
100000, 2048, 100, 0.336149
100000, 2048, 128, 0.282698
100000, 2048, 200, 0.313796
100000, 2048, 256, 0.286205
100000, 2048, 400, 0.318191
100000, 2048, 512, 0.296675
100000, 2048, 750, 0.335029
100000, 2048, 1024, 0.329342
100000, 4096, 32, 0.286684
100000, 4096, 50, 0.363907
100000, 4096, 64, 0.290035
100000, 4096, 100, 0.342220
100000, 4096, 128, 0.292472
100000, 4096, 200, 0.318470
100000, 4096, 256, 0.291611
100000, 4096, 400, 0.317341
100000, 4096, 512, 0.296074
100000, 4096, 750, 0.334941
100000, 4096, 1024, 0.330341
100000, 8192, 32, 0.281801
100000, 8192, 50, 0.376665
100000, 8192, 64, 0.286139
100000, 8192, 100, 0.347993
100000, 8192, 128, 0.289569
100000, 8192, 200, 0.317890
100000, 8192, 256, 0.288659
100000, 8192, 400, 0.317978
100000, 8192, 512, 0.295913
100000, 8192, 750, 0.334855
100000, 8192, 1024, 0.330306
100000, 16384, 32, 0.280415
100000, 16384, 50, 0.373003
100000, 16384, 64, 0.301554
100000, 16384, 100, 0.338001
100000, 16384, 128, 0.285997
100000, 16384, 200, 0.316572
100000, 16384, 256, 0.291090
100000, 16384, 400, 0.317841
100000, 16384, 512, 0.296502
100000, 16384, 750, 0.335024
100000, 16384, 1024, 0.330415
100000, 32768, 32, 0.280561
100000, 32768, 50, 0.379054
100000, 32768, 64, 0.291575
100000, 32768, 100, 0.340413
100000, 32768, 128, 0.281370
100000, 32768, 200, 0.316788
100000, 32768, 256, 0.289586
100000, 32768, 400, 0.317990
100000, 32768, 512, 0.296399
100000, 32768, 750, 0.335115
100000, 32768, 1024, 0.330446
100000, 512, 32, 0.544158
100000, 512, 50, 0.383331
100000, 512, 64, 0.375732
100000, 512, 100, 0.330302
100000, 512, 128, 0.310844
100000, 512, 200, 0.314459
100000, 512, 256, 0.285906
100000, 512, 400, 0.318108
100000, 512, 512, 0.296476
100000, 512, 750, 0.335320
100000, 512, 1024, 0.330246
100000, 1024, 32, 0.376994
100000, 1024, 50, 0.360421
100000, 1024, 64, 0.311822
100000, 1024, 100, 0.334486
100000, 1024, 128, 0.283049
100000, 1024, 200, 0.313291
100000, 1024, 256, 0.286054
100000, 1024, 400, 0.318109
100000, 1024, 512, 0.296249
100000, 1024, 750, 0.334239
100000, 1024, 1024, 0.330559
100000, 2048, 32, 0.311887
100000, 2048, 50, 0.364558
100000, 2048, 64, 0.288915
100000, 2048, 100, 0.335402
100000, 2048, 128, 0.283185
100000, 2048, 200, 0.313466
100000, 2048, 256, 0.286566
100000, 2048, 400, 0.318120
100000, 2048, 512, 0.296653
100000, 2048, 750, 0.334916
100000, 2048, 1024, 0.330284
100000, 4096, 32, 0.284149
100000, 4096, 50, 0.366206
100000, 4096, 64, 0.289525
100000, 4096, 100, 0.337439
100000, 4096, 128, 0.288735
100000, 4096, 200, 0.316019
100000, 4096, 256, 0.291980
100000, 4096, 400, 0.317785
100000, 4096, 512, 0.295955
100000, 4096, 750, 0.334395
100000, 4096, 1024, 0.330379
100000, 8192, 32, 0.285116
100000, 8192, 50, 0.377828
100000, 8192, 64, 0.296202
100000, 8192, 100, 0.340038
100000, 8192, 128, 0.283339
100000, 8192, 200, 0.316805
100000, 8192, 256, 0.285374
100000, 8192, 400, 0.318341
100000, 8192, 512, 0.296415
100000, 8192, 750, 0.335081
100000, 8192, 1024, 0.329627
100000, 16384, 32, 0.282776
100000, 16384, 50, 0.376838
100000, 16384, 64, 0.287325
100000, 16384, 100, 0.346086
100000, 16384, 128, 0.285963
100000, 16384, 200, 0.318177
100000, 16384, 256, 0.291759
100000, 16384, 400, 0.317968
100000, 16384, 512, 0.296724
100000, 16384, 750, 0.335150
100000, 16384, 1024, 0.330647
100000, 32768, 32, 0.281445
100000, 32768, 50, 0.381844
100000, 32768, 64, 0.286925
100000, 32768, 100, 0.342345
100000, 32768, 128, 0.289115
100000, 32768, 200, 0.317955
100000, 32768, 256, 0.291444
100000, 32768, 400, 0.317900
100000, 32768, 512, 0.296017
100000, 32768, 750, 0.334854
100000, 32768, 1024, 0.330296
100000, 512, 32, 0.544328
100000, 512, 50, 0.383443
100000, 512, 64, 0.375614
100000, 512, 100, 0.330788
100000, 512, 128, 0.310482
100000, 512, 200, 0.313293
100000, 512, 256, 0.285903
100000, 512, 400, 0.318030
100000, 512, 512, 0.296294
100000, 512, 750, 0.335047
100000, 512, 1024, 0.330664
100000, 1024, 32, 0.377018
100000, 1024, 50, 0.360542
100000, 1024, 64, 0.311840
100000, 1024, 100, 0.333449
100000, 1024, 128, 0.283121
100000, 1024, 200, 0.313660
100000, 1024, 256, 0.286306
100000, 1024, 400, 0.318341
100000, 1024, 512, 0.296372
100000, 1024, 750, 0.335071
100000, 1024, 1024, 0.330269
100000, 2048, 32, 0.311763
100000, 2048, 50, 0.365597
100000, 2048, 64, 0.289563
100000, 2048, 100, 0.336583
100000, 2048, 128, 0.283171
100000, 2048, 200, 0.313401
100000, 2048, 256, 0.286237
100000, 2048, 400, 0.318132
100000, 2048, 512, 0.296341
100000, 2048, 750, 0.334687
100000, 2048, 1024, 0.330235
100000, 4096, 32, 0.283817
100000, 4096, 50, 0.365374
100000, 4096, 64, 0.289597
100000, 4096, 100, 0.342566
100000, 4096, 128, 0.292647
100000, 4096, 200, 0.319197
100000, 4096, 256, 0.291822
100000, 4096, 400, 0.317716
100000, 4096, 512, 0.296480
100000, 4096, 750, 0.334981
100000, 4096, 1024, 0.330377
100000, 8192, 32, 0.291010
100000, 8192, 50, 0.371349
100000, 8192, 64, 0.301036
100000, 8192, 100, 0.341388
100000, 8192, 128, 0.289195
100000, 8192, 200, 0.314666
100000, 8192, 256, 0.291578
100000, 8192, 400, 0.317413
100000, 8192, 512, 0.296328
100000, 8192, 750, 0.335346
100000, 8192, 1024, 0.330422
100000, 16384, 32, 0.284231
100000, 16384, 50, 0.376687
100000, 16384, 64, 0.291822
100000, 16384, 100, 0.338308
100000, 16384, 128, 0.281076
100000, 16384, 200, 0.316442
100000, 16384, 256, 0.283744
100000, 16384, 400, 0.317255
100000, 16384, 512, 0.296313
100000, 16384, 750, 0.335029
100000, 16384, 1024, 0.330439
100000, 32768, 32, 0.280170
100000, 32768, 50, 0.375445
100000, 32768, 64, 0.292099
100000, 32768, 100, 0.341802
100000, 32768, 128, 0.284989
100000, 32768, 200, 0.316155
100000, 32768, 256, 0.288307
100000, 32768, 400, 0.318150
100000, 32768, 512, 0.296402
100000, 32768, 750, 0.334596
100000, 32768, 1024, 0.330276
100000, 512, 32, 0.544114
100000, 512, 50, 0.382569
100000, 512, 64, 0.375534
100000, 512, 100, 0.330824
100000, 512, 128, 0.310825
100000, 512, 200, 0.314107
100000, 512, 256, 0.286183
100000, 512, 400, 0.318201
100000, 512, 512, 0.296704
100000, 512, 750, 0.335158
100000, 512, 1024, 0.329451
100000, 1024, 32, 0.377033
100000, 1024, 50, 0.360209
100000, 1024, 64, 0.311728
100000, 1024, 100, 0.334928
100000, 1024, 128, 0.283376
100000, 1024, 200, 0.313756
100000, 1024, 256, 0.286604
100000, 1024, 400, 0.318385
100000, 1024, 512, 0.296387
100000, 1024, 750, 0.334536
100000, 1024, 1024, 0.329882
100000, 2048, 32, 0.311936
100000, 2048, 50, 0.364554
100000, 2048, 64, 0.289626
100000, 2048, 100, 0.334947
100000, 2048, 128, 0.282743
100000, 2048, 200, 0.314467
100000, 2048, 256, 0.286053
100000, 2048, 400, 0.317710
100000, 2048, 512, 0.296529
100000, 2048, 750, 0.334501
100000, 2048, 1024, 0.330517
100000, 4096, 32, 0.285985
100000, 4096, 50, 0.364522
100000, 4096, 64, 0.287958
100000, 4096, 100, 0.342788
100000, 4096, 128, 0.285733
100000, 4096, 200, 0.316945
100000, 4096, 256, 0.290227
100000, 4096, 400, 0.318024
100000, 4096, 512, 0.296295
100000, 4096, 750, 0.334507
100000, 4096, 1024, 0.330321
100000, 8192, 32, 0.282793
100000, 8192, 50, 0.379670
100000, 8192, 64, 0.292967
100000, 8192, 100, 0.341921
100000, 8192, 128, 0.287946
100000, 8192, 200, 0.315662
100000, 8192, 256, 0.290514
100000, 8192, 400, 0.317619
100000, 8192, 512, 0.296000
100000, 8192, 750, 0.334828
100000, 8192, 1024, 0.330370
100000, 16384, 32, 0.287818
100000, 16384, 50, 0.373886
100000, 16384, 64, 0.291270
100000, 16384, 100, 0.340087
100000, 16384, 128, 0.282373
100000, 16384, 200, 0.316863
100000, 16384, 256, 0.289113
100000, 16384, 400, 0.317935
100000, 16384, 512, 0.296240
100000, 16384, 750, 0.334468
100000, 16384, 1024, 0.329725
100000, 32768, 32, 0.286115
100000, 32768, 50, 0.382303
100000, 32768, 64, 0.285809
100000, 32768, 100, 0.338411
100000, 32768, 128, 0.285598
100000, 32768, 200, 0.316308
100000, 32768, 256, 0.284985
100000, 32768, 400, 0.317584
100000, 32768, 512, 0.296682
100000, 32768, 750, 0.335454
100000, 32768, 1024, 0.329388
100000, 512, 32, 0.544564
100000, 512, 50, 0.383712
100000, 512, 64, 0.375531
100000, 512, 100, 0.331068
100000, 512, 128, 0.310502
100000, 512, 200, 0.314092
100000, 512, 256, 0.286261
100000, 512, 400, 0.318213
100000, 512, 512, 0.296276
100000, 512, 750, 0.334760
100000, 512, 1024, 0.330027
100000, 1024, 32, 0.376988
100000, 1024, 50, 0.360635
100000, 1024, 64, 0.311520
100000, 1024, 100, 0.335720
100000, 1024, 128, 0.283384
100000, 1024, 200, 0.313165
100000, 1024, 256, 0.286106
100000, 1024, 400, 0.317509
100000, 1024, 512, 0.296304
100000, 1024, 750, 0.335161
100000, 1024, 1024, 0.329748
100000, 2048, 32, 0.311797
100000, 2048, 50, 0.366510
100000, 2048, 64, 0.289257
100000, 2048, 100, 0.334502
100000, 2048, 128, 0.283341
100000, 2048, 200, 0.313297
100000, 2048, 256, 0.285892
100000, 2048, 400, 0.317918
100000, 2048, 512, 0.296289
100000, 2048, 750, 0.334608
100000, 2048, 1024, 0.330295
100000, 4096, 32, 0.285642
100000, 4096, 50, 0.366969
100000, 4096, 64, 0.288830
100000, 4096, 100, 0.343575
100000, 4096, 128, 0.289779
100000, 4096, 200, 0.316444
100000, 4096, 256, 0.290135
100000, 4096, 400, 0.318174
100000, 4096, 512, 0.296084
100000, 4096, 750, 0.334801
100000, 4096, 1024, 0.330418
100000, 8192, 32, 0.285110
100000, 8192, 50, 0.371618
100000, 8192, 64, 0.308367
100000, 8192, 100, 0.339030
100000, 8192, 128, 0.284072
100000, 8192, 200, 0.317804
100000, 8192, 256, 0.291607
100000, 8192, 400, 0.318107
100000, 8192, 512, 0.295996
100000, 8192, 750, 0.335235
100000, 8192, 1024, 0.330410
100000, 16384, 32, 0.281192
100000, 16384, 50, 0.373038
100000, 16384, 64, 0.289812
100000, 16384, 100, 0.346675
100000, 16384, 128, 0.285831
100000, 16384, 200, 0.314649
100000, 16384, 256, 0.286894
100000, 16384, 400, 0.318023
100000, 16384, 512, 0.296448
100000, 16384, 750, 0.334844
100000, 16384, 1024, 0.330506
100000, 32768, 32, 0.283235
100000, 32768, 50, 0.377998
100000, 32768, 64, 0.290201
100000, 32768, 100, 0.339022
100000, 32768, 128, 0.283875
100000, 32768, 200, 0.315979
100000, 32768, 256, 0.290784
100000, 32768, 400, 0.318079
100000, 32768, 512, 0.296626
100000, 32768, 750, 0.335309
100000, 32768, 1024, 0.330141
100000, 512, 32, 0.544250
100000, 512, 50, 0.383695
100000, 512, 64, 0.375736
100000, 512, 100, 0.330526
100000, 512, 128, 0.310670
100000, 512, 200, 0.314187
100000, 512, 256, 0.286050
100000, 512, 400, 0.317946
100000, 512, 512, 0.296427
100000, 512, 750, 0.334382
100000, 512, 1024, 0.330389
100000, 1024, 32, 0.377004
100000, 1024, 50, 0.360241
100000, 1024, 64, 0.311740
100000, 1024, 100, 0.334764
100000, 1024, 128, 0.283007
100000, 1024, 200, 0.312314
100000, 1024, 256, 0.286246
100000, 1024, 400, 0.317722
100000, 1024, 512, 0.296353
100000, 1024, 750, 0.335178
100000, 1024, 1024, 0.329326
100000, 2048, 32, 0.311656
100000, 2048, 50, 0.365126
100000, 2048, 64, 0.289402
100000, 2048, 100, 0.334776
100000, 2048, 128, 0.283120
100000, 2048, 200, 0.313651
100000, 2048, 256, 0.286458
100000, 2048, 400, 0.318432
100000, 2048, 512, 0.294567
100000, 2048, 750, 0.334778
100000, 2048, 1024, 0.329575
100000, 4096, 32, 0.288690
100000, 4096, 50, 0.368999
100000, 4096, 64, 0.289692
100000, 4096, 100, 0.389818
100000, 4096, 128, 0.292329
100000, 4096, 200, 0.319771
100000, 4096, 256, 0.286196
100000, 4096, 400, 0.318254
100000, 4096, 512, 0.296492
100000, 4096, 750, 0.339645
100000, 4096, 1024, 0.330311
100000, 8192, 32, 0.286019
100000, 8192, 50, 0.376071
100000, 8192, 64, 0.299070
100000, 8192, 100, 0.347799
100000, 8192, 128, 0.318118
100000, 8192, 200, 0.319777
100000, 8192, 256, 0.283733
100000, 8192, 400, 0.317878
100000, 8192, 512, 0.352954
100000, 8192, 750, 0.335382
100000, 8192, 1024, 0.330465
100000, 16384, 32, 0.284987
100000, 16384, 50, 0.417150
100000, 16384, 64, 0.297545
100000, 16384, 100, 0.342956
100000, 16384, 128, 0.295164
100000, 16384, 200, 0.317269
100000, 16384, 256, 0.289582
100000, 16384, 400, 0.318161
100000, 16384, 512, 0.348531
100000, 16384, 750, 0.334947
100000, 16384, 1024, 0.330245
100000, 32768, 32, 0.281008
100000, 32768, 50, 0.409381
100000, 32768, 64, 0.296933
100000, 32768, 100, 0.342323
100000, 32768, 128, 0.279566
100000, 32768, 200, 0.381327
100000, 32768, 256, 0.285478
100000, 32768, 400, 0.317640
100000, 32768, 512, 0.296311
100000, 32768, 750, 0.324552
100000, 32768, 1024, 0.330376
100000, 512, 32, 0.544138
100000, 512, 50, 0.383488
100000, 512, 64, 0.375599
100000, 512, 100, 0.330968
100000, 512, 128, 0.310482
100000, 512, 200, 0.314377
100000, 512, 256, 0.286420
100000, 512, 400, 0.317819
100000, 512, 512, 0.296432
100000, 512, 750, 0.335219
100000, 512, 1024, 0.330403
100000, 1024, 32, 0.377410
100000, 1024, 50, 0.360507
100000, 1024, 64, 0.311842
100000, 1024, 100, 0.334177
100000, 1024, 128, 0.283286
100000, 1024, 200, 0.314016
100000, 1024, 256, 0.286208
100000, 1024, 400, 0.318260
100000, 1024, 512, 0.296598
100000, 1024, 750, 0.334710
100000, 1024, 1024, 0.330338
100000, 2048, 32, 0.311781
100000, 2048, 50, 0.368194
100000, 2048, 64, 0.289570
100000, 2048, 100, 0.334587
100000, 2048, 128, 0.283357
100000, 2048, 200, 0.314010
100000, 2048, 256, 0.286176
100000, 2048, 400, 0.318187
100000, 2048, 512, 0.296404
100000, 2048, 750, 0.335050
100000, 2048, 1024, 0.329905
100000, 4096, 32, 0.280155
100000, 4096, 50, 0.366812
100000, 4096, 64, 0.289737
100000, 4096, 100, 0.337688
100000, 4096, 128, 0.283483
100000, 4096, 200, 0.316505
100000, 4096, 256, 0.283169
100000, 4096, 400, 0.318478
100000, 4096, 512, 0.296156
100000, 4096, 750, 0.335366
100000, 4096, 1024, 0.330785
100000, 8192, 32, 0.286347
100000, 8192, 50, 0.376886
100000, 8192, 64, 0.290617
100000, 8192, 100, 0.343248
100000, 8192, 128, 0.283072
100000, 8192, 200, 0.316145
100000, 8192, 256, 0.289847
100000, 8192, 400, 0.317881
100000, 8192, 512, 0.296601
100000, 8192, 750, 0.335513
100000, 8192, 1024, 0.329598
100000, 16384, 32, 0.281761
100000, 16384, 50, 0.378025
100000, 16384, 64, 0.287588
100000, 16384, 100, 0.346042
100000, 16384, 128, 0.289875
100000, 16384, 200, 0.316563
100000, 16384, 256, 0.285357
100000, 16384, 400, 0.318126
100000, 16384, 512, 0.296160
100000, 16384, 750, 0.334714
100000, 16384, 1024, 0.403848
100000, 32768, 32, 0.632688
100000, 32768, 50, 0.387067
100000, 32768, 64, 0.289344
100000, 32768, 100, 0.348407
100000, 32768, 128, 0.590109
100000, 32768, 200, 0.691958
100000, 32768, 256, 0.273497
100000, 32768, 400, 0.317953
100000, 32768, 512, 0.296103
100000, 32768, 750, 0.334905
100000, 32768, 1024, 0.330229
100000, 512, 32, 0.543700
100000, 512, 50, 0.383387
100000, 512, 64, 0.375923
100000, 512, 100, 0.330719
100000, 512, 128, 0.310708
100000, 512, 200, 0.313712
100000, 512, 256, 0.286160
100000, 512, 400, 0.318000
100000, 512, 512, 0.296646
100000, 512, 750, 0.335034
100000, 512, 1024, 0.330336
100000, 1024, 32, 0.377124
100000, 1024, 50, 0.360601
100000, 1024, 64, 0.311651
100000, 1024, 100, 0.334799
100000, 1024, 128, 0.283078
100000, 1024, 200, 0.313930
100000, 1024, 256, 0.286295
100000, 1024, 400, 0.318221
100000, 1024, 512, 0.296501
100000, 1024, 750, 0.335234
100000, 1024, 1024, 0.330127
100000, 2048, 32, 0.311747
100000, 2048, 50, 0.364251
100000, 2048, 64, 0.288938
100000, 2048, 100, 0.334043
100000, 2048, 128, 0.283247
100000, 2048, 200, 0.314755
100000, 2048, 256, 0.286192
100000, 2048, 400, 0.318016
100000, 2048, 512, 0.296141
100000, 2048, 750, 0.334310
100000, 2048, 1024, 0.330289
100000, 4096, 32, 0.283707
100000, 4096, 50, 0.363574
100000, 4096, 64, 0.288795
100000, 4096, 100, 0.344817
100000, 4096, 128, 0.285026
100000, 4096, 200, 0.318426
100000, 4096, 256, 0.292130
100000, 4096, 400, 0.317519
100000, 4096, 512, 0.296597
100000, 4096, 750, 0.335355
100000, 4096, 1024, 0.330504
100000, 8192, 32, 0.283647
100000, 8192, 50, 0.378673
100000, 8192, 64, 0.292461
100000, 8192, 100, 0.346120
100000, 8192, 128, 0.290008
100000, 8192, 200, 0.317994
100000, 8192, 256, 0.290721
100000, 8192, 400, 0.318237
100000, 8192, 512, 0.296562
100000, 8192, 750, 0.334771
100000, 8192, 1024, 0.330295
100000, 16384, 32, 0.282623
100000, 16384, 50, 0.371407
100000, 16384, 64, 0.300950
100000, 16384, 100, 0.339351
100000, 16384, 128, 0.289728
100000, 16384, 200, 0.316057
100000, 16384, 256, 0.284226
100000, 16384, 400, 0.317828
100000, 16384, 512, 0.296347
100000, 16384, 750, 0.334976
100000, 16384, 1024, 0.330459
100000, 32768, 32, 0.282511
100000, 32768, 50, 0.374368
100000, 32768, 64, 0.290979
100000, 32768, 100, 0.343421
100000, 32768, 128, 0.284265
100000, 32768, 200, 0.315369
100000, 32768, 256, 0.291625
100000, 32768, 400, 0.317359
100000, 32768, 512, 0.296269
100000, 32768, 750, 0.334725
100000, 32768, 1024, 0.330584
